listing_id,host_name,last_review,description,room_type,price/usd,boroughs,neighbourhood
22372939,Sheyla,2019-04-16,"Spacious entire apartment in Carroll Gardens, BK.",Entire home/apt,140,Brooklyn,Columbia St
22373128,Cory,2019-07-04,Bronx Norwood Apt,Private room,187,Bronx,Norwood
22373272,Sneha,2019-06-25,Historic Crown Heights Townhouse w. Private Yard,Entire home/apt,300,Brooklyn,Crown Heights
22374327,Javier,2019-06-22,Time Square cozy room to dream big,Private room,100,Manhattan,Hell's Kitchen
22374799,Jean,2019-06-24,‚òÖSpacious 2 b/r apt | 3 beds + WiFi~Sleeps 1-6‚òÖ,Entire home/apt,117,Brooklyn,Flatlands
22376064,Tanya,2019-07-03,Brooklyn Chill Space One Bedroom,Entire home/apt,95,Brooklyn,Bedford-Stuyvesant
22376093,Aracelis,2019-07-01,Private Cozy Rustic Escape in Williamsburg,Entire home/apt,160,Brooklyn,Williamsburg
22376903,Lily-Thuy,2019-06-22,Lily Brooklyn Private Home,Entire home/apt,109,Brooklyn,Sunset Park
22376920,Alexis,2019-06-30,"Quiet, Cozy Room | Heart of Midtown! | Steps to UN",Private room,160,Manhattan,Midtown
22376956,Nanda,2019-05-28,Best view of the Empire State in all NYC!,Entire home/apt,330,Manhattan,Theater District
22378688,筱,2019-06-30,Lovely apartment,Private room,50,Queens,Long Island City
22379701,Sophie,2019-06-29,Private room + full bathroom / lots of sun + dogs,Private room,68,Brooklyn,Crown Heights
22382863,Yoo MI,2019-06-17,Williamsburg Luxury Private 1bed1bath.,Private room,140,Brooklyn,Williamsburg
22384473,Vanessa,2019-03-16,MASTER BEDROOM IN THE HEART OF MIDTOWN EAST!,Private room,185,Manhattan,Midtown
22384717,Elisabeth,2019-05-12,Upper Manhattan Oasis,Private room,50,Manhattan,Inwood
22384915,Sydney,2019-04-06,King Sized Room in Prospect Lefferts Gardens,Private room,45,Brooklyn,Flatbush
22385723,Francis,2019-06-14,"Large, Sunny Bushwick Loft with Rooftop Access",Private room,35,Brooklyn,Bushwick
22386804,Ahlem,2019-06-23,Spacious Gem in the heart of NYC,Entire home/apt,110,Manhattan,Hell's Kitchen
22387260,Jesus,2019-06-30,Large Private House Apartment Near Yankee Stadium,Entire home/apt,140,Bronx,Concourse Village
22387499,Andrea & James,2019-07-03,Peaceful Garden Apartment in Architect's Townhouse,Entire home/apt,125,Brooklyn,Bushwick
22389035,Yves,2019-07-05,Spacious Bright Top Floor Apt w/ Balcony in LIC 1,Private room,68,Queens,Sunnyside
22389071,B,2019-06-29,"5* Modern Lux 2BR2B Midtown Manhattan, River Views",Entire home/apt,199,Manhattan,Hell's Kitchen
22389258,Natalie,2019-05-27,"Spacious & Sunny 2BD / 2BTH in Chelsea, Manhattan",Entire home/apt,450,Manhattan,Chelsea
22389296,Yves,2019-07-01,Spacious Bright Top Floor Apt w/ Balcony in LIC 2,Private room,76,Queens,Sunnyside
22390736,Brianna,2019-05-14,Luxurious Midtown Manhattan Apartment -Ladies Only,Shared room,39,Manhattan,Kips Bay
22390755,Marlee,2019-07-07,Huge Clean Room in Trendy Bushwick,Private room,48,Brooklyn,Bushwick
22394214,Athina,2019-01-02,Cozy Apartment in Williamsburg,Entire home/apt,120,Brooklyn,Williamsburg
22395320,Sean,2019-03-15,Manhattan Luxury Doorman Loft in Midtown South,Private room,100,Manhattan,Midtown
22400254,John,2019-06-13,large room and convenient to train and JFK. #4,Private room,40,Queens,Richmond Hill
22400368,Mandela,2019-06-23,Forest Houses City Getaway (No Hot Water),Entire home/apt,60,Bronx,Longwood
22400476,Gabriela,2019-03-23,"Free yoga & sauna, awesome room. Sunny, wood floor",Private room,53,Brooklyn,Carroll Gardens
22400510,Gabriela,2019-05-26,"Free yoga & sauna, beautiful room. Best hood. Nice",Private room,120,Brooklyn,Carroll Gardens
22400568,Johan,2019-06-05,Perfect Beautiful Modern House in NYC Summer,Entire home/apt,150,Queens,Ditmars Steinway
22401048,Gabriela,2019-06-20,"Yoga & sauna during your stay, spacious & sunny.",Private room,59,Brooklyn,Carroll Gardens
22401504,Judith,2019-07-01,Charming Private Brooklyn Apartment,Entire home/apt,99,Brooklyn,East New York
22403335,JoAnn,2019-04-23,Fort Greene Jewel,Entire home/apt,149,Brooklyn,Clinton Hill
22404730,James,2019-06-15,"Modern & Cozy 2Bedroom apt.
15min to Times Square.",Private room,159,Manhattan,Harlem
22406109,Asya,2019-06-30,COZY STUDIO IN THE HEART OF CENTRAL HARLEM!,Entire home/apt,90,Manhattan,Harlem
22406251,Matilda,2019-01-01,Manhattan room,Private room,80,Manhattan,Hell's Kitchen
22406991,Wynne,2019-06-29,Ê≥ïÊãâÁõõ‰∏≠ÂøÉËøëÂú∞ÈìÅËàíÈÄÇÂçïÊàø‚ÄîCozy room in flushing,Private room,50,Queens,Flushing
22408376,Miss. G.,2019-01-04,Colonial Bdr Near Midtown Manhattan,Private room,37,Queens,Ditmars Steinway
22409383,Alejandro,2019-06-21,Park Slope 15 min to MANHATTAN SLEEPS 10 + INFANT,Entire home/apt,349,Brooklyn,Gowanus
22409448,Zeleke,2019-07-05,Premier Garden Suite near Columbia University,Entire home/apt,120,Manhattan,Harlem
22411635,Eve,2019-06-25,"Your insanely quiet, achingly cute, chillspot",Private room,80,Brooklyn,Williamsburg
22411833,Rajan,2019-05-26,Luxury Times Square High Rise,Entire home/apt,300,Manhattan,Hell's Kitchen
22417648,Bianca,2019-06-13,"Room w/ amazing views, elevator & private bathroom",Private room,119,Manhattan,Two Bridges
22419249,Chris,2019-05-28,SPACIOUS BROOKLYN STUDIO NEAR MUSEUM,Entire home/apt,110,Brooklyn,Crown Heights
22419704,Annamaria,2019-05-09,"The ""TriBeCa LOFT"" #3 | A stylish 2 bed apt",Entire home/apt,499,Manhattan,Tribeca
22419930,Dorothy,2019-07-01,Private 1 bedroom 10 mins away to Manhattan NYC,Private room,99,Queens,Long Island City
22420010,Annamaria,2019-03-06,"The ""TriBeCa Loft"" #5 | A brand New 2 beds Loft",Entire home/apt,499,Manhattan,Tribeca
22421636,Suhel,2019-07-01,Cozy Apartment across Astoria Park,Entire home/apt,130,Queens,Ditmars Steinway
22425516,Vivian,2019-06-20,Private Bedroom Near Union Square and East Village,Private room,92,Manhattan,East Village
22431770,Freehand,2019-06-05,Freehand New York- Queen Room,Private room,129,Manhattan,Flatiron District
22432497,Mamiko,2019-05-25,Convenient PRIVATE ROOM in Brooklyn. Near station!,Private room,34,Brooklyn,Bedford-Stuyvesant
22432585,Shek,2019-05-13,Peaceful Escape |Sunny+Modern| Close to Everything,Private room,95,Manhattan,East Harlem
22433291,Garret,2019-01-01,Harlem Hideaway,Private room,65,Manhattan,Harlem
22434082,Noni,2019-06-23,Cozy West Village Apartment,Entire home/apt,225,Manhattan,West Village
22434380,Scotty,2019-07-07,Private Room for 1 person in LES/Chinatown,Private room,68,Manhattan,Chinatown
22435019,Diane And Craig,2019-02-20,Splendid on The Park,Entire home/apt,180,Manhattan,Harlem
22436581,Mamadou,2019-06-01,Beautiful bedroom in Manhattan,Private room,68,Manhattan,Harlem
22438742,Sasha,2019-02-24,White Castle,Entire home/apt,150,Brooklyn,Williamsburg
22445969,Corporate Housing,2019-06-01,cr√®me de la cr√®me  - Luxurious 1 BR Grand Central,Entire home/apt,150,Manhattan,Murray Hill
22446079,Melody,2019-02-15,Beautiful Private Artist's Bungalow,Entire home/apt,60,Brooklyn,Crown Heights
22446479,Atthaphon,2019-07-01,"‚Ä¢COZY APARTMENT IN BEDFORD AREA, 5 MINS MANHATTAN‚Ä¢",Private room,50,Brooklyn,Williamsburg
22446568,Pete,2019-04-14,Charming East Village 1 Bed,Entire home/apt,199,Manhattan,East Village
22448088,Ava,2019-06-23,Room for rent in the heart of Manhattan,Private room,80,Manhattan,Upper East Side
22448487,Janelle,2019-04-07,Renovated 1 bedroom in Bedstuy Brooklyn brownstone,Entire home/apt,139,Brooklyn,Bedford-Stuyvesant
22448627,Mamiko,2019-07-01,LARGE & CONVENIENT Private Room in Brooklyn,Private room,39,Brooklyn,Bedford-Stuyvesant
22449860,Cindy,2019-06-23,Beautiful Oasis in Brooklyn,Entire home/apt,225,Brooklyn,Bedford-Stuyvesant
22450143,Marlice,2019-06-23,‚òÖ Cosy room in Bushwick ‚òÖ 20-min to Manhattan,Private room,55,Brooklyn,Bushwick
22450373,Jay,2019-05-18,Spacious and modern space. Super cozy and quiet,Entire home/apt,99,Staten Island,West Brighton
22451363,Eduardo,2019-07-05,Perfect block in NYC,Entire home/apt,145,Manhattan,Morningside Heights
22451798,Michael,2019-07-05,Historic Bed Stuy Charmer! Entire Apartment!,Entire home/apt,75,Brooklyn,Bedford-Stuyvesant
22452278,Jenni,2019-06-20,Serene Studio in Brooklyn,Entire home/apt,150,Brooklyn,Carroll Gardens
22452728,Simone,2019-06-30,"Astoria close to JFK, Laguardia Airport, Manhattan",Private room,70,Queens,Astoria
22453527,Tommy,2019-05-03,Union SQ/Cozy & Quiet Room ! 5mins to Times SQ,Private room,150,Manhattan,Gramercy
22454710,Michael,2019-01-20,Luxury Doorman. Great location.,Entire home/apt,225,Manhattan,Upper West Side
22455153,Deo,2019-02-04,2 Bedroom - Midtown off 5th Ave,Entire home/apt,220,Manhattan,Midtown
22455181,Kate,2019-07-07,"Clean, cozy room in a great location!",Private room,90,Manhattan,East Village
22455806,Freddy,2019-02-15,cozy has 55 tv dressers living room has own heater,Private room,40,Queens,East Elmhurst
22462752,Karen,2019-05-27,Lower East Side - Perfect Escape in NYC! #6,Entire home/apt,240,Manhattan,Lower East Side
22463757,Nima,2019-05-24,"Bright 3 Bedroom, Garden, 2 Full Bathrooms",Entire home/apt,170,Brooklyn,Bedford-Stuyvesant
22463977,Chris,2019-06-30,Amazing Master Bedroom in Historic Brooklyn,Private room,35,Brooklyn,Prospect Heights
22464295,Karen,2019-04-30,Lower East Side Newly renovated! #7,Entire home/apt,250,Manhattan,Lower East Side
22465327,Brendan,2019-05-06,"*NEW*6 BED BROOKLYN DUPLX,15 MIN TRAIN RIDE 2 CITY",Entire home/apt,399,Brooklyn,Bushwick
22466315,Karen,2019-01-07,Lower East Side - Lovely Studio! #14,Entire home/apt,170,Manhattan,Lower East Side
22468075,Zhanna,2019-01-14,Cozy and Spacious One Bedroom,Entire home/apt,80,Manhattan,East Harlem
22470443,Myriam,2019-07-03,Homey and comfy room by LGA,Private room,59,Queens,East Elmhurst
22470605,Sabrina,2019-04-03,"Sunny new one bedroom in Brooklyn, Greenpoint",Private room,80,Brooklyn,Greenpoint
22471587,Matthew,2019-04-22,Semi-Private Studio in Quiet Brooklyn Neighborhood,Private room,100,Brooklyn,Flatlands
22472801,Mayo,2019-06-29,Swim in Garden Pond near City & JFK,Entire home/apt,80,Queens,Howard Beach
22477305,Yaacov,2019-03-10,Huge Terrace 2 bed 2 Bath POOl in building,Entire home/apt,235,Manhattan,Upper East Side
22477997,Cristiano,2019-07-06,Speakeasy Inn Bushwick Two,Private room,55,Brooklyn,Bushwick
22478609,Nl,2019-06-17,Manhattan -Top Location - Full Apartment,Entire home/apt,140,Manhattan,Midtown
22479006,Megan,2019-07-06,Brownstone Getaway in Fort Greene,Entire home/apt,260,Brooklyn,Fort Greene
22479926,Lizette,2019-05-08,"Artistic home, cozy queen bed",Private room,80,Brooklyn,Williamsburg
22479963,Asha,2019-05-09,Brooklyn castle w/ Manhattan skyline views,Private room,78,Brooklyn,Bedford-Stuyvesant
22481246,Jessy,2019-07-04,1-bedroom apartment for up to  4 in Times Square.,Entire home/apt,250,Manhattan,Hell's Kitchen
22482376,Nicholas,2019-06-12,Sunny & Chic LES apartment,Private room,101,Manhattan,Lower East Side
22483110,Fabiola,2019-06-15,Beautifully curated artist apartment in Park Slope,Entire home/apt,100,Brooklyn,South Slope
22483574,J-,2019-04-22,Home Away from Home: The Enlightenment Room.,Private room,79,Brooklyn,Bushwick
22483585,Jeffrey,2019-05-28,Best Kept Secret in Carroll Gardens BROOKLYN!!,Entire home/apt,190,Brooklyn,Columbia St
22483776,Erick,2019-02-12,THE COOL HOUSE,Private room,30,Queens,Woodside
22483942,J-,2019-06-18,Home Away from Home: The Cerebral Room,Private room,69,Brooklyn,Bushwick
22484006,Aendel,2019-07-06,Your Private Room,Private room,44,Queens,Long Island City
22485416,Eugene,2019-06-23,"Private Room (rm3), 5 mins from Columbia",Private room,85,Manhattan,Morningside Heights
22485639,Eliahu,2019-06-29,61st east room C manhattan private,Entire home/apt,140,Manhattan,Upper East Side
22485685,Eliahu,2019-03-24,Dina airbnb 61 street east D,Entire home/apt,140,Manhattan,Upper East Side
22486252,Philippe,2019-05-19,Spacious Loft with Amazing Sky Views,Entire home/apt,400,Brooklyn,Williamsburg
22489609,Aaron,2019-06-16,Comfortable and Quiet,Private room,35,Brooklyn,Sunset Park
22489858,Eliahu,2019-06-27,61 st East room D Manhattan private,Entire home/apt,140,Manhattan,Upper East Side
22494825,Ella,2019-06-16,Just Minutes From Manhattan,Entire home/apt,140,Bronx,Mott Haven
22495122,Noel,2019-06-23,Get lost at the tip of Manhattan,Entire home/apt,125,Manhattan,Inwood
22495520,Mark,2019-06-25,‚ù§Ô∏è Furnished One Bedroom with Terrace!! ‚òÖ‚òÖ‚òÖ‚òÖ‚òÖ,Entire home/apt,125,Manhattan,Midtown
22496369,Carlina,2019-06-22,Pleasant & Low-priced place  in Manhattan,Private room,60,Manhattan,Harlem
22503477,Sophia,2019-05-12,A comfy apartment,Entire home/apt,60,Brooklyn,Bedford-Stuyvesant
22503885,Dana,2019-06-30,Beautiful Apartment in Central Harlem,Entire home/apt,95,Manhattan,Harlem
22505049,Maria,2019-06-10,Beautiful & sunny large room in a gorgeous apt.,Private room,40,Brooklyn,East Flatbush
22510506,Rocio,2019-01-15,Pr√≠vate room,Private room,26,Bronx,Norwood
22513363,Elena,2019-05-19,AMAZING Greenpoint/Williamsburg PRIVATE Room,Private room,75,Brooklyn,Greenpoint
22514364,Bobi,2019-05-28,1D  Private Rm  in Guesthouse Manhattan,Private room,50,Manhattan,East Harlem
22514608,Kumar,2019-07-06,"Hamilton Heights Sunny Studio, Manhattan",Entire home/apt,105,Manhattan,Harlem
22515792,Brady,2019-06-26,Private Bedroom in Brownstone Near Subway,Private room,89,Brooklyn,Bedford-Stuyvesant
22516600,Nate,2019-06-16,Private Room for 2,Private room,50,Brooklyn,Bedford-Stuyvesant
22518038,Meahgan,2019-06-16,Brooklyn Heights Getaway,Entire home/apt,300,Brooklyn,Brooklyn Heights
22518123,K,2019-06-27,15 to JFK/LGA 30 to Manhattan.Close to St John‚Äôs,Entire home/apt,85,Queens,Jamaica Estates
22522733,Rose,2019-06-20,Like your Private (artist / railroad) Apartment,Private room,80,Brooklyn,Williamsburg
22527937,Peter,2019-07-06,Private Double Room in Midtown NYC/Times Square,Private room,65,Manhattan,Hell's Kitchen
22529877,John,2019-03-17,Cosy.,Private room,35,Brooklyn,East New York
22530070,Daisy,2019-06-23,Suite 18 - Private Room w/ bath,Private room,30,Brooklyn,Brighton Beach
22530764,Shana,2019-06-24,House of Love,Private room,90,Brooklyn,East Flatbush
22531031,Brenda,2019-07-07,Comfortable Brooklyn Studio,Entire home/apt,89,Brooklyn,East Flatbush
22531696,David,2019-06-13,Luxury Condo Lexington & Park Ave  Sleeps 6,Entire home/apt,255,Manhattan,Midtown
22531866,Ilginutin,2019-05-24,FULL VIEW NYC Room in Williamsburg & Giant Terrace,Private room,44,Brooklyn,Williamsburg
22531898,Emma,2019-07-02,"Cozy room, female only, AC include&3 subway lines",Private room,30,Manhattan,Upper West Side
22533156,Christine,2019-06-02,Private Sunny Room (B) in Historic Townhouse,Private room,75,Brooklyn,East Flatbush
22535503,Sid,2019-07-01,Perfect Vacation Rental for Family,Private room,72,Brooklyn,Bedford-Stuyvesant
22542091,Arianna & Z,2019-06-23,"Large, King Size NYC Room Near Trains",Private room,75,Brooklyn,Bushwick
22543061,Colin,2019-04-26,Perfect Greenpoint Loft,Private room,60,Brooklyn,Greenpoint
22544160,Alexei,2019-06-22,Comfortable Studio Apartment!,Entire home/apt,80,Bronx,Fordham
22544810,Ann,2019-06-23,Williamsburg stunning duplex apartment 4br/3bath,Entire home/apt,550,Brooklyn,Williamsburg
22545117,Diana,2019-03-12,Victorian Artist Loft,Private room,108,Brooklyn,Bushwick
22545206,Jannices,2019-04-24,Cozy affordable room #2,Private room,38,Brooklyn,Bushwick
22545284,Jennifer,2019-01-01,"Private Brooklyn studio, cozy for wintertime",Entire home/apt,85,Brooklyn,East Flatbush
22545760,Cheryl,2019-06-14,Aysgarth Brooklyn,Entire home/apt,800,Brooklyn,Prospect Heights
22550289,Carmen,2019-05-19,Cozy Historical Brooklyn Heights 1-Bedroom #10273,Entire home/apt,175,Brooklyn,Brooklyn Heights
22550483,Anallely,2019-03-16,Cozy semi-private small cabin near Times Square,Private room,88,Manhattan,Chelsea
22553501,Robert,2019-05-26,Central Park Cozy Home,Private room,70,Manhattan,Midtown
22561496,Brian,2019-06-20,Bright/Large 1 Bdr Flat W/Parking!,Entire home/apt,145,Bronx,Kingsbridge
22563782,Jess,2019-07-01,Sunny Studio in Greenpoint - Private Bath/Kitchen,Private room,150,Brooklyn,Greenpoint
22566828,Nilufer,2019-05-14,Feel like your home,Private room,35,Queens,Long Island City
22567255,Lucerne,2019-05-31,"Artsy, Brooklyn Apt minutes away from Manhattan.",Entire home/apt,70,Brooklyn,Bedford-Stuyvesant
22567430,Jackee,2019-07-05,Oasis in East Flatbush,Entire home/apt,89,Brooklyn,East Flatbush
22569493,Mimi,2019-06-24,Beautifully Renovated Brownstone Apt! #10264,Entire home/apt,180,Brooklyn,Crown Heights
22569600,Hanna,2019-06-24,Cozy and Warm Stay in Fidi/Battery Park City,Private room,94,Manhattan,Battery Park City
22570065,Antonio,2019-06-22,1 Bedroom Apartment at great location in NYC,Entire home/apt,150,Manhattan,Kips Bay
22571028,Benedetta,2019-06-22,Apt. 2nd Floor (A)   2/4 Guest,Entire home/apt,125,Brooklyn,Williamsburg
22571045,Christine,2019-06-10,Private Studio,Private room,69,Queens,Bayside
22572314,Danny,2019-04-03,"Perfect location, gorgeous private building",Entire home/apt,105,Brooklyn,Williamsburg
22572695,Michelle,2019-06-23,Simple studio,Shared room,23,Brooklyn,Flatbush
22574255,Claire,2019-07-01,Brooklyn Room with a View on tree-lined street.,Private room,54,Brooklyn,Flatbush
22575619,Nat,2019-06-29,"Cozy, Humble and private",Private room,69,Brooklyn,Bushwick
22579551,Annamaria,2019-05-08,The 'TriBeCa Loft'  #4  | A stylish 2 bed apt,Entire home/apt,450,Manhattan,Tribeca
22579704,Annamaria,2019-02-10,The 'TriBeCa Loft' #2 | A stylish 2 bed apt,Entire home/apt,490,Manhattan,Tribeca
22579760,Xing,2019-06-17,Bright private bedroom w/queen bed and parking,Private room,78,Queens,Forest Hills
22580951,Pat And Shelly,2019-06-14,Private Huge 4 Bedroom Apartment,Entire home/apt,179,Brooklyn,Bedford-Stuyvesant
22582841,Beth,2019-06-24,The Explorer's Lounge in Bushwick,Entire home/apt,245,Brooklyn,Bushwick
22584204,John,2019-01-01,Industrial Chinatown Hideaway,Entire home/apt,160,Manhattan,Lower East Side
22584603,Amber,2019-03-04,Private room with Amazing views of Manhattan.,Private room,45,Brooklyn,Greenpoint
22586049,Caroline,2019-01-01,Charming Traditional Brooklyn Apartment,Entire home/apt,120,Brooklyn,Williamsburg
22586352,Mia,2019-06-24,Spacious 3 bedroom in Manhattan,Entire home/apt,280,Manhattan,East Village
22587295,Stephanie,2019-06-20,Luxury apartment in beautiful Boerum Hill!,Entire home/apt,175,Brooklyn,Boerum Hill
22587700,Erin,2019-06-27,Private Bedroom in Cozy Williamsburg Apartment!,Private room,100,Brooklyn,Williamsburg
22588755,Jermaine,2019-06-23,Amazing Room w/Workspace - Williamsburg,Private room,80,Brooklyn,Williamsburg
22589075,Liliya,2019-06-16,"Designer 1 Bedroom - Williamsburg, Brooklyn",Entire home/apt,175,Brooklyn,Williamsburg
22594239,Valerie,2019-06-15,Cozy&Quaint Garden Apartment-Private Backyard,Entire home/apt,185,Brooklyn,Sunset Park
22599828,Lindsay,2019-07-05,"Perfect Cobble Hill 1-bed, Brooklyn's best spot",Entire home/apt,140,Brooklyn,Cobble Hill
